jahr,geber,politikbereich,betrag,plz,name,zweck,empfaengertyp,empfaengerid
2015,18,02,9526,147,2846,17995,36,976
2015,18,02,4003,147,2846,20011,36,976
2015,18,02,11263,147,2846,20012,36,976
2015,18,02,6160,147,2846,20375,36,976
2015,18,02,6600,147,2846,20417,36,976
2015,18,02,4950,147,2846,21911,36,976
2015,18,02,35200,147,2846,21913,36,976
2015,18,02,8800,147,2846,20340,36,976
2015,18,02,34004,147,2846,22440,36,976
2015,18,02,4453,147,2846,22449,36,976
2015,18,02,14080,147,2846,24044,36,976
2015,18,02,16500,147,2846,24050,36,976
2015,18,02,3608,147,2846,25330,36,976
2015,18,02,2640,147,2846,25336,36,976
2015,18,02,2640,147,2846,25337,36,976
2015,18,02,3520,147,2846,25338,36,976
2015,18,02,3344,147,2846,25339,36,976
2015,18,02,36168,147,2846,31237,36,976
2015,18,02,20856,147,2846,31238,36,976
2015,18,02,3361,147,2846,33659,36,976
2015,18,02,9292,147,2846,35934,36,976
2015,18,02,13200,147,2846,35935,36,976
2016,18,02,100,147,2846,3811,36,976
2016,18,02,25970,147,2846,3820,36,976
2016,18,02,22439,147,2846,8665,36,976
2016,18,02,20824,147,2846,4170,36,976
2016,18,02,12672,147,2846,4171,36,976
2016,18,02,10636,147,2846,4243,36,976
2016,18,02,11825,147,2846,4244,36,976
2016,18,02,8800,147,2846,4272,36,976
2016,18,02,7755,147,2846,4273,36,976
2016,18,02,22000,147,2846,4274,36,976
2016,18,02,23980,147,2846,4288,36,976
2016,18,02,7243,147,2846,4335,36,976
2016,18,02,14850,147,2846,4338,36,976
2016,18,02,25211,147,2846,4339,36,976
2016,18,02,19800,147,2846,17853,36,976
2016,18,02,2455,147,2846,17996,36,976
2016,18,02,14300,147,2846,17997,36,976
2016,18,02,6705,147,2846,18004,36,976
2016,18,02,13200,147,2846,20373,36,976
2016,18,02,13200,147,2846,20376,36,976
2016,18,02,4840,147,2846,20377,36,976
2016,18,02,6600,147,2846,20418,36,976
2016,18,02,8579,147,2846,21907,36,976
2016,18,02,17600,147,2846,21908,36,976
2016,18,02,17170,147,2846,21913,36,976
2016,18,02,62830,147,2846,22446,36,976
2016,18,02,22864,147,2846,22452,36,976
2016,18,02,12275,147,2846,23771,36,976
2016,18,02,15179,147,2846,23772,36,976
2016,18,02,5367,147,2846,26619,36,976
2016,18,02,17040,147,2846,31242,36,976
2016,18,02,14300,147,2846,35843,36,976
2016,18,02,5279,147,2846,35910,36,976
2016,18,02,11880,147,2846,35911,36,976
2014,37,28,109008,147,2846,12577,36,976
2014,18,02,6357,144,2847,13390,36,2584
2015,18,02,5066,144,2847,13390,36,2584
2016,18,02,3397,144,2847,34447,36,2584
2017,27,14,50670,144,2847,1930,36,2584
2013,39,18,29000,144,2847,14969,36,2584
2016,18,14,50000,144,2847,1930,36,2584
2017,19,15,390009,301,2854,6559,15,6376
2016,20,15,112189,301,2854,6558,15,6376
2013,20,04,200000,22,2848,22066,15,2288
2014,20,04,200000,539,2685,22531,28,4482
2015,20,04,116666,539,2685,22531,28,4482
2017,31,17,8770,147,612,23858,28,4570
2014,33,25,10493,152,2849,7403,36,561
2017,19,15,10000,162,2850,31991,36,2417
2016,20,15,10000,162,2850,31991,36,2417
2013,07,15,185120,162,2850,20932,36,2417
2013,07,23,23957,162,2850,21212,36,2417
2014,07,15,185120,162,2850,20932,36,2417
2015,07,15,185120,162,2850,20932,36,2417
2016,07,15,185120,162,2850,20932,36,2417
2017,07,15,185120,162,2850,20932,36,2417
2013,20,15,107752,34,2850,20225,36,2417
2014,20,15,92586,34,2850,20225,36,2417
2013,03,04,1168,252,2851,20497,36,2561
2014,03,04,2237,252,2851,20492,36,2561
2015,03,04,2761,252,2851,20492,36,2561
2016,03,04,2805,252,2851,20492,36,2561
2017,03,04,2996,252,2851,20492,36,2561
2017,15,10,97146,388,2853,19486,36,2828
2016,37,10,25285,388,2853,19486,36,2828
2013,13,21,6344,53,2857,34244,28,4455
2013,37,28,201409,147,2859,28360,15,5767
2016,37,28,3200,35,2859,9429,15,5767
2013,37,28,5310,297,2861,19833,15,5333
2015,37,28,496200,142,2686,16651,15,6246
2017,36,28,15000,12,2687,21646,15,6607
2014,18,02,3576,124,2863,13401,36,2476
2014,18,02,1675,124,2863,18730,36,2476
2017,36,28,3600,32,2690,9429,14,3585
2013,37,28,14980,144,2864,35076,15,4774
2014,37,28,3530180,443,2865,19833,28,4552
2016,37,28,2000,222,2866,9429,15,3603
2013,37,28,624050,222,2866,19833,15,3603
2017,36,28,420000,313,2868,12830,14,1555
2016,18,02,1200,379,2869,23206,14,610
2014,02,22,800,261,2871,4986,36,2527
2013,18,11,31580,154,2872,15428,36,1508
2014,18,11,32374,154,2872,15431,36,1508
2014,18,11,1755,154,2872,15703,36,1508
2014,18,11,70850,154,2872,15717,36,1508
2015,18,11,71984,154,2872,7002,36,1508
2015,18,11,32653,154,2872,15431,36,1508
2015,18,11,627,154,2872,37938,36,1508
2016,18,11,77248,154,2872,7030,36,1508
2016,18,11,12602,154,2872,9492,36,1508
2016,18,11,5330,154,2872,14352,36,1508
2016,18,11,32742,154,2872,15431,36,1508
2017,24,13,76656,154,2872,15311,36,1508
2017,24,13,1623,154,2872,15340,36,1508
2017,24,13,624,154,2872,15341,36,1508
2017,24,13,39089,154,2872,15431,36,1508
2013,18,11,71300,154,2872,7021,36,1508
2013,23,12,182516,53,2873,6788,36,1159
2014,23,12,191943,53,2873,30530,36,1159
2015,23,12,200483,53,2873,30530,36,1159
2016,23,12,221339,53,2873,30530,36,1159
2017,24,12,228370,53,2873,30530,36,1159
2017,27,12,228370,53,2873,30530,36,1159
2014,18,11,11388,12,2878,14187,36,1203
2014,18,11,221900,12,2878,14189,36,1203
2014,18,11,243768,12,2878,15551,36,1203
2015,18,11,12265,12,2878,14187,36,1203
2015,18,11,217824,12,2878,15422,36,1203
2015,18,11,255280,12,2878,14186,36,1203
2016,18,11,281998,12,2878,14186,36,1203
2016,18,11,256190,12,2878,14190,36,1203
2016,18,11,12505,12,2878,15551,36,1203
2017,24,13,308070,12,2878,14186,36,1203
2017,24,13,13830,12,2878,14187,36,1203
2017,24,13,279358,12,2878,15422,36,1203
2013,18,11,246632,12,2878,14186,36,1203
2013,18,11,219010,12,2878,14197,36,1203
2015,18,02,2400,111,2877,22621,15,4169
2016,18,02,3200,111,2877,22621,15,4169
2017,00,14,2998,99,2886,19007,15,6689
2017,39,18,5400,44,2887,24750,36,2317
2014,03,18,300,253,2888,34083,36,1577
2013,18,11,399706,152,2884,15403,36,2091
2013,18,11,77260,152,2884,20607,36,2091
2014,18,02,79916,152,2884,7672,36,2091
2015,18,02,80000,152,2884,7671,36,2091
2016,18,02,71800,152,2884,7671,36,2091
2014,23,21,362468,152,2884,23880,36,2091
2017,27,21,559083,152,2884,7529,36,2091
2017,27,21,372027,152,2884,27461,36,2091
2014,18,11,203200,152,2884,15724,36,2091
2014,18,11,193800,152,2884,15732,36,2091
2014,18,11,78400,152,2884,15739,36,2091
2015,18,11,209817,152,2884,15388,36,2091
2015,18,11,201351,152,2884,18465,36,2091
2015,18,11,80875,152,2884,20607,36,2091
2016,18,11,259474,152,2884,10217,36,2091
2016,18,11,216503,152,2884,15388,36,2091
2016,18,11,214081,152,2884,18465,36,2091
2016,18,11,382835,152,2884,18468,36,2091
2016,18,11,43848,152,2884,20607,36,2091
2016,18,11,394265,152,2884,32444,36,2091
2017,24,13,230974,152,2884,15315,36,2091
2017,24,13,224675,152,2884,15317,36,2091
2017,24,13,224324,152,2884,15320,36,2091
2014,37,28,170550,152,2884,2445,36,2091
2015,23,21,533921,152,2884,23880,36,2091
2016,23,21,109833,152,2884,7529,36,2091
2016,23,21,184594,152,2884,27461,36,2091
2013,26,22,1012,261,2890,21924,00,6755
2015,26,22,1021,261,2890,21924,36,2324
2017,24,13,74878,12,4849,2750,36,1193
2013,18,11,83977,152,2891,15526,36,915
2014,18,11,35550,152,2891,15501,36,915
2014,18,11,84257,152,2891,15527,36,915
2015,18,11,85100,152,2891,15526,36,915
2015,18,11,75400,152,2891,31379,36,915
2016,18,11,88510,152,2891,15526,36,915
2016,18,11,4000,152,2891,22016,36,915
2017,24,13,79764,152,2891,31315,36,915
2017,24,13,18031,152,2891,28276,36,915
2017,24,13,102847,152,2891,32771,36,915
2013,18,11,32211,152,2891,15630,36,915
2013,02,21,35000,276,2893,2371,36,1420
2013,18,02,5000,276,2893,20713,36,1420
2013,18,11,11020,276,2893,22312,36,1420
2014,18,11,2755,276,2893,15741,36,1420
2013,18,11,514758,338,2894,598,36,664
2014,18,11,531400,338,2894,596,36,664
2015,18,11,559163,338,2894,596,36,664
2016,18,11,597886,338,2894,596,36,664
2017,24,13,682861,338,2894,596,36,664
2014,26,22,1228,317,2697,21924,36,1772
2013,18,11,26624,272,2885,15601,36,1244
2013,18,02,18898,272,2885,7991,36,1244
2013,18,02,9920,272,2885,18639,36,1244
2013,18,02,4947,272,2885,20388,36,1244
2013,18,02,153901,272,2885,21464,36,1244
2013,18,02,115426,272,2885,21466,36,1244
2013,18,02,8231,272,2885,25282,36,1244
2013,18,02,17720,272,2885,23552,36,1244
2013,18,02,4912,272,2885,26064,36,1244
2014,18,02,5333,272,2885,15299,36,1244
2014,18,02,6537,272,2885,18639,36,1244
2014,18,02,178609,272,2885,21466,36,1244
2014,18,11,36500,272,2885,15495,36,1244
2015,18,02,1556,272,2885,15299,36,1244
2015,18,02,231000,272,2885,21460,36,1244
2016,18,02,401189,272,2885,21465,36,1244
2016,18,02,7200,272,2885,35268,36,1244
2013,03,11,8000,264,2895,15443,36,1099
2014,03,11,8000,264,2895,15443,36,1099
2015,03,11,8000,264,2895,15443,36,1099
2016,03,11,8000,264,2895,15443,36,1099
2017,03,11,6400,264,2895,15443,36,1099
2013,18,11,21406,264,2895,15600,36,1099
2013,18,11,188198,264,2895,35644,36,1099
2013,18,02,4834,264,2895,22792,36,1099
2013,18,02,39600,264,2895,25004,36,1099
2014,18,02,6490,264,2895,25004,36,1099
2014,18,02,5903,264,2895,32271,36,1099
2014,18,11,36493,264,2895,15465,36,1099
2014,18,11,172825,264,2895,15749,36,1099
2014,18,11,389,264,2895,15752,36,1099
2015,18,02,3527,264,2895,10716,36,1099
2015,18,02,13333,264,2895,24952,36,1099
2015,18,02,2864,264,2895,32271,36,1099
2015,18,11,75389,264,2895,15521,36,1099
2015,18,11,189300,264,2895,35644,36,1099
2016,18,02,7054,264,2895,10716,36,1099
2016,18,02,36898,264,2895,24952,36,1099
2016,18,11,196894,264,2895,35644,36,1099
2016,18,11,1637,264,2895,37939,36,1099
2016,18,11,1140,264,2895,37934,36,1099
2017,24,13,80791,264,2895,15520,36,1099
2017,24,13,247917,264,2895,15338,36,1099
2013,18,11,26625,253,5281,15640,36,1035
2013,18,11,38791,253,5281,15629,36,1035
2014,18,11,26857,253,5281,15502,36,1035
2015,18,11,230,253,5281,7552,36,1035
2015,18,11,64932,253,5281,31387,36,1035
2017,24,13,80069,297,5913,14782,36,1458
2017,24,13,80074,297,5913,15539,36,1458
2017,24,13,39169,297,5913,31799,36,1458
2017,24,13,40899,297,5913,31800,36,1458
2013,18,11,40148,152,2898,10014,36,728
2013,18,11,19393,152,2898,15634,36,728
2013,18,02,4083,152,2898,8848,36,728
2013,18,11,174466,152,2898,15690,36,728
2014,18,02,3119,152,2898,8848,36,728
2014,18,11,18250,152,2898,15505,36,728
2014,18,11,172099,152,2898,15689,36,728
2014,18,11,39623,152,2898,15722,36,728
2015,18,11,41170,152,2898,10013,36,728
2015,18,11,175808,152,2898,16133,36,728
2015,18,11,37661,152,2898,34057,36,728
2016,18,02,3576,152,2898,33896,36,728
2016,18,11,4000,152,2898,6910,36,728
2016,18,11,83970,152,2898,10013,36,728
2016,18,11,181497,152,2898,16133,36,728
2016,18,11,4300,152,2898,23940,36,728
2016,18,11,2597,152,2898,37939,36,728
2017,24,13,40399,152,2898,34057,36,728
2017,24,13,196036,152,2898,16133,36,728
2017,24,13,4300,152,2898,15330,36,728
2017,24,13,92358,152,2898,15358,36,728
2017,24,13,14000,152,2898,25749,36,728
2013,18,11,26503,125,2899,15616,36,872
2013,18,11,240050,125,2899,36360,36,872
2014,18,11,286917,125,2899,36360,36,872
2015,18,11,320291,125,2899,36360,36,872
2016,18,11,341372,125,2899,36360,36,872
2017,24,13,379564,125,2899,36360,36,872
2013,18,11,125820,305,2900,3884,36,934
2013,18,11,138814,305,2900,17566,36,934
2014,18,11,4498,305,2900,15705,36,931
2014,18,11,111198,305,2900,15713,36,931
2014,18,11,150600,305,2900,15729,36,931
2015,18,11,116144,305,2900,3885,36,934
2015,18,11,149844,305,2900,17567,36,934
2015,18,11,169,305,2900,37005,36,934
2015,18,11,1190,305,2900,37941,36,934
2015,18,11,2246,305,2900,37943,36,934
2016,18,02,18005,305,2900,24941,36,934
2016,18,11,119715,305,2900,3886,36,931
2016,18,11,119715,305,2900,3887,36,931
2016,18,11,81440,305,2900,17568,36,931
2016,18,11,450,305,2900,23938,36,931
2016,18,11,3838,305,2900,34978,36,931
2016,18,11,4000,305,2900,35653,36,931
2016,18,11,2800,305,2900,37008,36,931
2016,18,11,81440,306,2900,17568,36,932
2017,24,13,2500,305,2900,15327,36,931
2017,24,13,1071,305,2900,15337,36,931
2017,24,13,5125,305,2900,15339,36,931
2017,24,13,197332,305,2900,15357,36,931
2017,24,13,437392,305,2900,15365,36,931
2017,24,13,181758,305,2900,15372,36,931
2014,20,10,6594484,646,2901,18638,28,4389
2013,20,00,9144187,646,2901,18638,28,4389
2017,15,10,7898000,646,2901,2498,28,4389
2017,15,10,365491,646,2901,31226,28,4389
2017,36,28,388672,646,2901,8687,28,4389
2017,36,28,383583,646,2901,9234,28,4389
2017,36,28,327166,646,2901,9425,28,4389
2017,36,28,394539,646,2901,17582,28,4389
2017,36,28,288682,646,2901,37746,28,4389
2017,36,28,324667,646,2901,26354,28,4389
2017,36,28,362346,646,2901,27027,28,4389
2017,36,28,383454,646,2901,27297,28,4389
2017,36,28,183923,646,2901,27302,28,4389
2017,36,28,124428,646,2901,27303,28,4389
2013,37,10,5989950,646,2901,2498,28,4389
2013,37,10,543260,646,2901,31226,28,4389
2014,37,10,6945400,646,2901,2498,28,4389
2014,37,10,40700,646,2901,31220,28,4389
2014,37,10,543260,646,2901,31226,28,4389
2015,37,10,7698000,646,2901,2498,28,4389
2015,37,10,543260,646,2901,31226,28,4389
2016,37,10,8198000,646,2901,2498,28,4389
2016,37,10,543260,646,2901,31227,28,4389
2013,37,10,499979,646,2901,31056,28,4389
2013,37,28,948732,646,2901,21348,28,4389
2013,37,28,190870,646,2901,21351,28,4389
2013,37,28,168903,646,2901,23428,28,4389
2013,37,28,224000,646,2901,26877,28,4389
2013,37,28,331599,646,2901,29435,28,4389
2013,37,28,229888,646,2901,30013,28,4389
2013,37,28,269564,646,2901,30014,28,4389
2014,37,28,371958,646,2901,687,28,4389
2014,37,28,399708,646,2901,11468,28,4389
2014,37,28,149064,646,2901,23480,28,4389
2014,37,28,127168,646,2901,23483,28,4389
2014,37,28,398794,646,2901,27590,28,4389
2015,37,28,393757,646,2901,18157,28,4389
2015,37,28,368746,646,2901,33080,28,4389
2016,37,28,310201,646,2901,1789,28,4389
2016,37,28,356976,646,2901,24241,28,4389
2016,37,28,392027,646,2901,27304,28,4389
2016,37,28,343458,646,2901,27876,28,4389
2016,37,28,314388,646,2901,32429,28,4389
2017,10,12,3750,22,2876,18626,36,748
2017,10,12,160049,22,2876,32389,36,748
2013,18,11,40888,22,2876,15613,36,748
2013,18,11,39843,22,2876,15612,36,748
2013,18,11,29566,22,2876,15635,36,748
2013,18,02,20584,22,2876,16235,36,748
2014,18,02,16824,22,2876,13103,36,748
2014,18,02,1232,22,2876,16235,36,748
2014,18,11,33362,22,2876,15464,36,748
2014,18,11,32850,22,2876,15476,36,748
2014,18,11,36500,22,2876,15478,36,748
2015,18,11,75304,22,2876,15519,36,748
2015,18,11,67859,22,2876,18551,36,748
2015,18,11,75395,22,2876,19069,36,748
2016,18,11,69300,22,2876,18551,36,748
2013,23,12,3370,22,2876,15275,36,748
2013,23,12,169939,22,2876,15528,36,748
2013,23,12,164369,22,2876,15410,36,748
2013,23,12,129561,22,2876,34310,36,748
2013,23,12,120710,22,2876,35064,36,748
2014,23,12,170930,22,2876,15530,36,748
2014,23,12,163928,22,2876,15410,36,748
2014,23,12,137457,22,2876,34306,36,748
2014,23,12,122113,22,2876,35062,36,748
2015,23,12,171935,22,2876,15536,36,748
2015,23,12,168525,22,2876,21769,36,748
2015,23,12,135510,22,2876,34308,36,748
2015,23,12,123135,22,2876,35064,36,748
2016,23,12,177653,22,2876,15535,36,748
2016,23,12,170725,22,2876,21831,36,748
2016,23,12,138220,22,2876,34307,36,748
2016,23,12,125598,22,2876,35063,36,748
2017,24,12,209137,22,2876,15535,36,748
2017,24,12,205599,22,2876,21831,36,748
2017,24,12,182510,22,2876,34307,36,748
2017,24,12,161905,22,2876,35063,36,748
2017,27,12,209137,22,2876,15535,36,748
2017,27,12,205599,22,2876,21831,36,748
2017,27,12,182510,22,2876,34307,36,748
2017,27,12,161905,22,2876,35063,36,748
2014,04,21,1000,24,2876,7687,36,748
2014,10,12,154049,22,4886,27079,15,4075
2015,10,12,154049,22,2876,27031,36,748
2016,10,12,154049,22,2876,27031,36,748
2013,10,12,154049,22,4886,27038,15,4075
2015,18,02,5608,22,2876,13102,36,748
2015,18,02,10632,22,2876,13542,36,748
2016,18,02,23475,22,2876,13543,36,748
2016,18,02,10281,22,2876,22888,36,748
2017,24,13,72719,22,2876,18551,36,748
2017,24,13,80798,22,2876,19068,36,748
2017,24,13,80799,22,2876,34167,36,748
2017,24,12,545838,22,2876,37862,36,748
2016,23,12,176543,22,2876,37862,36,748
2015,23,12,28998,22,2876,18977,36,748
2015,23,12,102084,22,2876,37865,36,748
2014,23,12,238456,22,2876,37865,36,748
2013,23,12,99799,22,2876,37864,36,748
2013,04,15,49991,77,2902,20660,36,866
2013,04,23,27000,77,2902,2091,36,866
2014,04,15,2216,77,2902,3626,36,866
2015,04,23,1700,77,2902,30076,36,866
2016,04,14,46300,77,2902,30244,36,866
2016,04,23,1000,77,2902,30076,36,866
2017,04,12,5000,77,2902,10890,36,866
2017,04,14,92600,77,2902,30244,36,866
2017,04,23,1060,77,2902,30076,36,866
2013,33,23,30000,77,2902,24840,36,866
2013,20,15,203000,77,2902,6559,36,866
2015,37,28,1800,34,2691,9429,15,6339
2015,37,28,20000,12,2903,11586,15,5415
2013,06,15,2000,282,2906,35867,36,1062
2013,06,21,60541,282,2906,25728,36,1062
2013,06,04,470,68,5945,22897,15,3426
2013,29,16,30040,152,2908,507,36,856
2014,29,16,30040,152,2908,27690,36,856
2015,29,16,31548,152,2908,27691,36,856
2016,29,16,43533,152,2908,27692,36,856
2017,30,16,77132,152,2908,29794,36,856
2016,26,22,2462,261,2910,23739,36,2911
2015,16,18,30000,08,2911,8226,36,3044
2016,16,18,30000,08,2911,8226,36,3044
2017,31,18,50000,08,2911,8226,36,3044
2014,06,04,1107,298,2912,22958,36,2542
2015,06,04,177,298,2912,22957,36,2542
2015,06,04,890,298,2912,22959,36,2542
2016,06,04,150,298,2912,22957,36,2542
2016,06,04,1170,298,2912,22959,36,2542
2017,06,04,1090,298,2912,22959,36,2542
2013,04,21,200,327,2913,3503,36,186
2014,04,21,200,327,2913,3503,36,186
2015,04,21,200,327,2913,3503,36,186
2016,04,21,200,327,2913,3503,36,186
2017,04,21,200,183,2913,3503,36,186
2014,18,02,3970,183,2913,29322,36,186
2013,03,04,2868,57,1572,20498,36,952
2013,08,04,1867,346,1572,22912,36,952
2014,08,04,2098,57,1572,22912,36,952
2013,06,04,8039,57,1572,22897,36,952
2017,19,15,108850,12,2916,37176,36,1058
2017,19,15,2530,12,2916,38182,36,1058
2016,20,15,106926,12,2916,37176,36,1058
2013,29,16,190330,12,2916,37,36,1058
2013,29,16,158300,12,2916,17728,36,1058
2014,29,16,190330,12,2916,37,36,1058
2014,29,16,158300,12,2916,17729,36,1058
2015,29,16,198300,12,2916,37,36,1058
2015,29,16,49217,12,2916,6846,36,1058
2015,29,16,50700,12,2916,15765,36,1058
2015,29,16,45900,12,2916,32299,36,1058
2016,29,16,198300,12,2916,37,36,1058
2016,29,16,53200,12,2916,6846,36,1058
2016,29,16,56400,12,2916,15765,36,1058
2016,29,16,51600,12,2916,32299,36,1058
2017,30,16,230643,12,2916,37,36,1058
2017,30,16,58984,12,2916,6846,36,1058
2017,30,16,61986,12,2916,15765,36,1058
2017,30,16,57384,12,2916,32299,36,1058
2013,18,02,22176,12,2916,18046,36,1058
2013,20,15,54741,12,2916,37157,36,1058
2013,20,15,49116,12,2916,37159,36,1058
2014,20,15,54492,12,2916,37157,36,1058
2014,20,15,49062,12,2916,37159,36,1058
2015,20,15,105034,12,2916,37176,36,1058
2013,23,21,308344,12,2916,6916,36,1058
2014,23,21,322401,12,2916,6924,36,1058
2015,23,21,317856,12,2916,6924,36,1058
2016,23,21,329156,12,2916,6924,36,1058
2017,27,21,363774,12,2916,6924,36,1058
2013,06,04,560,294,2919,22897,36,2556
2013,00,04,209,83,2922,7759,36,2183
2014,00,04,245,83,2922,7759,36,2183
2015,00,04,583,83,2922,7759,36,2183
2016,00,04,1036,83,2922,7759,36,2183
2017,00,04,1323,83,2922,7759,36,2183
2017,01,15,2000,152,2923,29568,36,2412
2013,06,04,970,292,2925,22897,36,1426
2014,06,04,1232,292,2925,22897,36,1426
2015,06,04,1112,292,2925,22897,36,1426
2016,06,04,1569,292,2925,22897,36,1426
2017,06,04,1869,292,2925,22897,36,1426
2014,07,04,3866,292,2925,7743,36,1426
2015,07,04,3382,292,2925,7743,36,1426
2016,07,04,3791,292,2925,7743,36,1426
2013,07,04,3472,325,2925,7743,36,1426
2013,26,22,1753,149,2701,21924,36,490
2015,26,22,3321,149,2701,21924,36,490
2017,26,22,4350,149,2701,21924,36,490
2015,16,18,52000,390,2928,10266,25,4402
2017,19,04,110000,390,2928,33195,25,4402
2013,20,04,29594,390,2928,27661,25,4402
2013,20,04,134000,390,2928,27737,25,4402
2014,20,04,48095,390,2928,1701,25,4402
2014,20,04,100000,390,2928,21793,25,4402
2015,20,04,44279,390,2928,1701,25,4402
2015,20,04,36661,390,2928,22765,25,4402
2015,20,04,120000,390,2928,33195,25,4402
2016,20,04,23032,390,2928,1701,25,4402
2016,20,04,95000,390,2928,33195,25,4402
2013,26,20,72000,390,2928,13004,25,4402
2014,26,20,81200,390,2928,13004,25,4402
2015,26,20,96000,390,2928,13004,25,4402
2013,33,25,20000,390,2928,30670,25,4402
2013,33,25,15000,391,2928,30671,25,4402
2013,33,25,440575,392,2928,30274,25,4402
2014,33,25,38000,390,2928,30672,25,4402
2014,33,25,55000,390,2928,30673,25,4402
2015,33,25,5000,390,2928,84,25,4402
2015,33,25,20000,390,2928,332,25,4402
2015,33,25,25000,390,2928,333,25,4402
2015,33,25,267940,199,2928,37061,25,4402
2015,33,25,40252,392,2928,37053,25,4402
2016,33,25,5000,390,2928,8527,25,4402
2016,33,25,20000,390,2928,30570,25,4402
2016,33,25,25000,390,2928,30571,25,4402
2016,33,25,10000,390,2928,36288,25,4402
2017,35,25,20000,390,2928,30572,25,4402
2017,35,25,25000,390,2928,30573,25,4402
2017,35,25,10000,390,2928,36289,25,4402
2017,36,28,188321,390,2928,16646,25,4402
2017,36,28,124800,390,2928,25562,25,4402
2017,36,28,7466000,390,2928,33054,25,4402
2017,36,28,854028,390,2928,33821,25,4402
2013,37,28,71166,390,2928,35993,25,4402
2013,37,28,57510,390,2928,35994,25,4402
2016,37,28,855444,390,2928,33821,25,4402
2017,35,25,183584,390,2928,9243,25,4402
2013,20,00,87232,390,2928,24280,25,4402
2013,20,00,110316,390,2928,29194,25,4402
2013,33,25,436705,199,2928,30689,25,4402
2015,39,04,147000,390,2928,14962,25,4402
2014,33,25,400052,392,2928,30274,25,4402
2014,33,25,332795,199,2928,30689,25,4402
2014,33,25,168790,392,2928,3883,25,4402
2015,33,25,424778,392,2928,37060,25,4402
2015,09,18,660,390,2928,19907,25,4402
2017,26,22,420,236,2933,21924,36,1196
2014,11,22,1877,236,2933,36602,36,1196
2016,11,22,3180,236,2933,36641,36,1196
2016,26,22,461,236,2933,21924,36,1196
2013,06,04,1768,283,7983,22897,36,1077
2014,08,04,7974,366,8291,22897,36,1786
2015,33,06,24643,147,2934,2244,36,902
2017,10,18,1994,125,2935,15761,36,2752
2017,10,18,1994,125,2935,15761,36,2752
2016,10,18,524,125,2935,31,36,2752
2013,20,15,38999,57,1572,6559,36,952
2013,26,22,1367,327,2936,21924,36,427
2014,26,22,1866,327,2936,21924,36,427
2015,26,22,2745,327,2936,21924,36,427
2016,26,22,2607,327,2936,21924,36,427
2017,26,22,2588,327,2936,21924,36,427
2015,33,03,23327,125,2937,14564,14,3319
2014,05,25,10000,211,2938,25801,36,895
2014,05,25,10000,211,2938,25832,36,895
2015,05,25,1320,211,2938,25801,36,895
2015,05,25,10000,211,2938,25832,36,895
2016,05,25,10000,211,2938,25832,36,895
2016,05,14,5000,211,2938,25818,36,895
2017,05,14,20000,211,2938,25818,36,895
2017,05,25,10000,211,2938,12396,36,895
2013,18,02,62505,211,2938,18655,36,895
2014,18,02,17325,211,2938,18655,36,895
2015,18,02,12322,211,2938,13360,36,895
2013,33,23,309315,211,2938,12355,36,895
2014,33,23,322000,211,2938,12355,36,895
2016,33,23,343100,211,2938,12355,36,895
2017,35,25,367566,211,2938,12355,36,895
2016,18,02,10009,211,2938,13360,36,895
2016,18,02,8412,211,2938,17934,36,895
2013,05,25,10000,211,2938,25798,36,895
2013,05,25,15000,211,2938,16616,36,895
2016,20,15,36000,224,2907,32021,36,3222
2017,09,22,4442,144,2650,27875,36,3104
2014,26,22,277,228,2941,21924,36,1827
2016,26,22,428,228,2941,21924,36,1827
2017,26,22,321,228,2941,21924,36,1827
2014,23,21,75000,282,2906,25609,36,1062
2017,27,21,52065,282,2906,9061,36,1062
2015,20,04,3000,282,2906,27767,36,1062
2015,23,21,95000,282,2906,25609,36,1062
2013,23,21,73000,282,2906,30771,36,1062
2013,23,21,44000,282,2906,30028,36,1062
2014,23,21,73000,282,2906,30725,36,1062
2014,23,21,112635,282,2906,30028,36,1062
2015,23,21,112799,282,2906,15759,36,1062
2016,23,21,137843,282,2906,30030,36,1062
2017,27,21,150524,282,2906,30029,36,1062
2016,23,21,26033,282,2906,9061,36,1062
2014,06,15,5000,282,2906,14542,36,1062
2014,06,21,62741,282,2906,25729,36,1062
2014,06,21,19500,282,2906,30067,36,1062
2015,06,21,30936,282,2906,16129,36,1062
2015,06,21,64000,282,2906,25729,36,1062
2016,06,21,30936,282,2906,16129,36,1062
2016,06,21,2153,282,2906,19011,36,1062
2016,06,21,64813,282,2906,25729,36,1062
2017,06,21,30936,282,2906,16129,36,1062
2017,06,21,50262,282,2906,19011,36,1062
2017,06,21,73117,282,2906,25729,36,1062
2013,18,02,5146,282,2906,16432,36,1062
2014,18,02,3222,282,2906,16432,36,1062
2013,23,21,50000,282,2906,3834,36,1062
2017,36,28,263670,23,2942,12620,15,6561
2015,37,28,13230,34,2944,11799,15,5354
2015,20,15,45988,302,2692,6513,15,5871
2017,19,15,138690,302,2692,6559,15,5871
2013,20,15,16000,68,2692,32022,15,5871
2016,20,15,126690,302,2692,6558,15,5870
2016,20,15,28594,302,2692,6558,15,5871
2015,16,18,10191,161,2978,32921,36,2751
2013,37,28,8050,360,2947,21680,28,4485
2013,37,28,15000,360,2947,21681,28,4485
2013,23,21,12584,143,2950,7954,36,1217
2013,23,21,17970,143,2950,10979,36,1217
