id,label
184,ANUAS e. V. - Hilfsorganisation für Gewaltopfer mit integrierter Selbsthilfegruppe für Angehörige von Tötungsfällen
187,AOKIN AG
440,Apartment Projekt-Kulturverein e. V.
188,APE Angewandte Physik und Elektronik GmbH
441,Ape Unit GmbH
8632,apeary GmbH
442,Aperto AG
190,APP3null GmbH
444,Applicata GmbH
8633,apploop GmbH
8634,appsynatics UG
191,APPucations UG (haftungsbeschränkt)
445,Aqua Berlin e. V.
193,AR Cultural Consulting GmbH
448,Arabische- Eltern-Union e. V.
450,Arabisches Kulturinstitut AKI e. V.
453,Arashi Judo- und Karate-Club e. V.
455,Arbeit bis ins Alter e. V.
454,"Arbeit Sofort GbR, Arbeitsgemeinschaft für Ausbildung und Arbeit"
456,Arbeit und Bildung e. V.
457,Arbeit und Leben Berlin e. V.
461,Arbeiter-Samariter-Bund - Landesverband Berlin e. V. -
208,ASB Nothilfe Berlin gGmbH
249,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Südwest e. V."
466,Arbeiterwohlfahrt Berlin Spree-Wuhle e. V.
245,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Mitte e. V."
468,Arbeiterwohlfahrt International e. V.
472,Arbeiterwohlfahrt Kreisverband Spandau e. V.
247,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Nordwest e. V."
474,Arbeiterwohlfahrt Landesverband Berlin e. V.
459,ArbeitGestalten Beratungsgesellschaft mbH
477,Arbeits- und Schutzgemeinschaft Fort Hahneberg e. V.
479,Arbeitsgemeinschaft Altstadt Spandau e. V.
480,Arbeitsgemeinschaft Drogenprobleme e. V.
482,Arbeitsgemeinschaft Friedhof und Denkmal e. V.
982,Berliner Gesellschaft für Prävention und Rehabilitation von Herz-Kreislauferkrankungen e. V. (BGPR)
483,Arbeitsgemeinschaft Friedrichshainer-Kreuzberger Sportvereine e. V.
489,Arbeitsgemeinschaft für Sicherheit der Wirtschaft -ASW-
484,Arbeitsgemeinschaft Literarischer Gesellschaften und Gedenkstätten e. V.
487,Arbeitsgemeinschaft Rohholzverbraucher e. V.
492,Arbeitskreis Berliner Senioren ABS
