jahr,geber,politikbereich,betrag,plz,name,zweck,empfaengertyp,empfaengerid
2011,23,02,6373,63,6421,4633,39,1055
2011,23,13,648,63,6421,6215,00,6103
2009,29,10,36690,63,6421,20040,39,1055
2010,29,10,53249,63,6421,14026,39,1055
2011,29,10,35477,63,6421,14026,39,1055
2013,28,28,20000,145,6422,2128,15,5324
2011,05,17,26988,00,6423,19817,00,6103
2013,28,28,20000,78,6048,10708,15,5177
2013,28,28,159390,78,6048,17695,15,5177
2014,28,28,7280,78,6048,10941,15,5177
2014,28,28,12320,78,6048,31695,15,5177
2015,28,28,12320,293,6048,31695,15,5177
2016,28,28,1750,08,6048,517,15,5177
2016,28,28,1800,08,6048,9460,15,5177
2016,28,28,2534,08,6048,21466,15,5177
2014,04,17,9570,22,8666,7528,15,3773
2016,11,17,2000,22,8666,19629,15,3773
2010,15,17,750000,22,8666,29163,15,3773
2011,15,17,750000,22,8666,29163,15,3773
2012,15,17,795000,22,8666,29163,15,3773
2013,15,17,795000,22,8666,29163,15,3773
2014,15,17,1000000,22,8666,29163,15,3773
2015,15,17,1218000,22,8666,29163,15,3773
2016,15,17,1269550,22,8666,29163,15,3773
2009,15,17,60000,22,6424,26913,00,6103
2009,15,17,80000,22,6424,28543,00,6103
2010,15,17,20000,22,8666,16394,15,3773
2010,15,17,50000,22,8666,5745,15,3773
2010,15,17,60000,22,8666,8748,15,3773
2010,15,17,8000,22,8666,14145,15,3773
2011,15,17,53000,22,8666,5748,15,3773
2012,15,17,53000,22,8666,5747,15,3773
2012,15,17,85000,22,8666,16535,15,3773
2012,15,17,50000,22,8666,28201,15,3773
2013,15,17,30000,22,8666,5745,15,3773
2013,15,17,63000,22,8666,5747,15,3773
2013,15,17,12156,22,8666,21286,15,3773
2013,15,17,77000,22,8666,28536,15,3773
2014,15,17,63000,22,8666,5747,15,3773
2014,15,17,50000,22,6424,13233,13,3773
2014,15,17,130000,22,8666,22624,15,3773
2014,15,17,30000,22,8666,29198,15,3773
2014,15,17,50000,22,8666,31165,15,3773
2015,15,17,130000,22,8666,33229,15,3773
2016,15,17,150000,22,8666,21301,15,3773
2016,15,17,68000,22,8666,29169,15,3773
2016,15,17,12000,22,8666,29206,15,3773
2016,15,17,24000,22,8666,29225,15,3773
2016,15,17,10000,22,8666,31166,15,3773
2010,30,17,100000,22,6424,32667,00,6103
2010,30,17,80000,22,6424,32668,00,6103
2011,30,17,2106000,22,8666,32672,15,3773
2014,27,05,36252,173,6425,16817,00,6103
2016,28,28,3240,185,8667,8495,15,5369
2016,28,28,2880,185,8667,8496,15,5369
2012,27,23,12066,241,320,15216,39,2800
2012,17,14,10000,602,6053,28440,31,4158
2009,03,20,50600,241,6049,28391,00,6103
2010,03,20,50600,241,6049,28391,00,6103
2011,03,20,50600,241,6055,28391,39,680
2009,18,14,184060,241,6049,11505,00,6103
2010,26,23,20000,241,6050,15216,00,6103
2013,03,20,50600,602,6053,28391,31,4158
2015,16,02,34100,287,6053,7890,31,4158
2015,16,02,29150,287,6053,4072,31,4158
2015,16,02,5497,287,6053,4075,31,4158
2015,16,02,9900,287,6053,15931,31,4158
2015,16,02,1100,287,6053,15932,31,4158
2015,16,02,9350,287,6053,15933,31,4158
2015,16,02,20020,287,6053,15943,31,4158
2015,16,02,11440,287,6053,15944,31,4158
2015,16,02,19950,287,6053,19981,31,4158
2015,16,02,305,287,6053,19987,31,4158
2013,16,02,5203,68,6055,14774,39,680
2012,03,20,50600,602,6053,28391,31,4158
2009,23,02,250,287,6051,1615,00,6103
2009,23,02,9100,287,6051,1626,00,6103
2009,23,02,88200,287,6051,1635,00,6103
2009,23,02,32200,287,6051,1639,00,6103
2009,23,02,48000,287,6051,1641,00,6103
2009,23,02,22701,287,6051,1649,00,6103
2010,23,02,114250,287,6051,3126,00,6103
2010,23,02,42606,287,6051,6406,00,6103
2010,23,02,3060,287,6052,22375,00,6103
2016,17,14,55000,287,6053,9780,31,4158
2014,03,20,51000,602,6053,28391,31,4158
2014,03,23,6440,602,6053,28299,31,4158
2015,03,20,52900,602,6053,28391,31,4158
2015,03,23,2400,602,6053,28299,31,4158
2016,03,13,20000,602,6053,21073,31,4158
2016,03,20,53000,602,6053,28391,31,4158
2012,04,14,10000,68,6053,21243,31,4158
2013,04,14,10000,602,6053,21243,31,4158
2014,04,14,10000,602,6053,21243,31,4158
2015,04,14,10000,602,6053,21243,31,4158
2016,04,13,18974,602,6053,21069,31,4158
2016,04,14,10000,602,6053,21243,31,4158
2014,16,02,1846,68,6055,14774,39,680
2014,16,02,100,287,6055,3393,39,680
2014,16,02,3400,287,6055,3395,39,680
2014,16,02,406,287,6055,19980,39,680
2014,16,02,46061,287,6055,25635,39,680
2012,17,14,184060,241,6055,11505,39,680
2013,17,14,184060,241,6055,11505,39,680
2014,17,14,187252,241,6055,11505,39,680
2015,17,14,188757,241,6053,11505,31,4158
2010,18,14,184060,241,6054,11505,00,6103
2011,18,14,184060,241,6055,11505,39,680
2012,16,02,100,287,6055,3140,39,680
2012,16,02,22950,287,6055,3143,39,680
2012,16,02,8500,287,6055,3417,39,680
2012,16,02,49200,287,6055,6408,39,680
2012,16,02,14245,287,6055,6627,39,680
2012,16,02,24961,287,6055,30934,39,680
2013,16,02,79750,287,6055,3143,39,680
2013,16,02,198835,287,6055,6408,39,680
2013,16,02,23523,287,6055,6411,39,680
2013,16,02,46200,287,6055,6627,39,680
2013,16,02,39550,287,6055,3598,39,680
2013,16,02,48600,287,6055,25635,39,680
2009,23,02,23047,287,6055,23779,01,6103
2010,23,02,70600,287,6055,23779,01,6103
2011,23,02,299,287,6055,3128,39,680
2011,23,02,2200,287,6055,3134,39,680
2011,23,02,10500,287,6055,3136,39,680
2011,23,02,10529,287,6055,3141,39,680
2011,23,02,36000,287,6055,3144,39,680
2011,23,02,92231,287,6055,6408,39,680
2011,23,02,6423,287,6055,6411,39,680
2011,23,02,12354,287,6055,6628,39,680
2011,23,02,75700,287,6055,23779,39,680
2016,16,02,223,287,6053,3407,31,4158
2016,16,02,1584,287,6053,15931,31,4158
2016,16,02,1100,287,6053,15933,31,4158
2016,16,02,8008,287,6053,15943,31,4158
2016,16,02,6864,287,6053,15944,31,4158
2016,16,02,10300,287,6053,19984,31,4158
2016,16,02,19650,287,6053,19990,31,4158
2012,17,14,1702,173,6055,11505,39,680
2013,17,14,1702,173,6055,11505,39,680
2014,17,14,1702,173,6055,11505,39,680
2016,17,14,227655,241,6053,11505,31,4158
2016,17,14,12555,241,6053,28225,31,4158
2012,28,28,20000,217,6056,10643,15,5245
2012,28,28,20000,217,6056,10651,15,5245
2016,02,14,2880,119,8668,2184,15,6018
2015,28,28,1500,49,8669,8484,15,5286
2014,28,28,66000,217,6426,17695,15,5635
2013,14,17,3000,155,6427,6370,15,5554
2015,14,17,5000,22,6427,6329,15,5554
2016,14,17,8000,155,6427,6330,15,5554
2016,14,17,10000,155,6427,22534,15,5554
2016,28,28,2880,134,6428,8495,15,5929
2016,28,28,2560,134,6428,8496,15,5929
2010,29,28,18450,78,6057,16558,00,6103
2010,29,28,18450,78,6057,26095,00,6103
2016,02,14,5000,43,6429,8867,15,5953
2016,02,14,1580,43,6429,18693,15,5953
2016,02,20,52278,43,6429,7538,15,5953
2016,02,20,7000,43,6429,18528,15,5953
2016,02,20,7000,43,6429,18532,15,5953
2016,02,20,7500,43,6429,26184,15,5953
2012,16,02,3091,43,6435,1713,39,1036
2012,16,02,567,43,6435,1716,39,1036
2012,16,02,1161,43,6435,1715,39,1036
2011,23,02,620,43,6435,1713,39,1036
2011,23,02,4462,43,6435,1716,39,1036
2011,23,02,2322,43,6435,1715,39,1036
2016,02,14,3360,43,6435,18693,39,1036
2016,11,14,125112,43,6435,1714,39,1036
2016,11,14,5380,43,6435,28113,39,1036
2016,11,14,4518,43,6435,29300,39,1036
2016,11,14,3287,43,6435,29302,39,1036
2015,16,02,12456,43,6435,12464,39,1036
2015,16,02,1310,43,6435,15358,39,1036
2015,16,02,2374,43,6435,20598,39,1036
2016,16,02,23363,43,6435,12464,39,1036
2016,16,02,8739,43,6435,30468,39,1036
2016,17,14,936000,43,6432,5866,15,4506
2011,26,25,471526,43,6432,33192,00,6103
2014,27,23,43030,43,6432,13073,15,4506
2011,02,14,12000,43,6434,31964,15,3900
2011,02,20,5000,43,6434,18165,15,3900
2011,02,20,5000,43,6434,26470,15,3900
2011,02,20,49000,43,6434,28365,15,3900
2014,02,14,1000,43,6434,11154,15,3900
2014,02,14,1000,43,6434,11155,15,3900
2014,02,14,2340,43,6434,11161,15,3900
2014,02,14,4000,43,6434,31124,15,3900
2015,02,14,1650,43,6434,11126,15,3900
2015,02,14,2220,43,6434,11162,15,3900
2016,02,17,2500,43,6434,28824,15,3900
2012,16,02,81880,43,6434,29897,15,3900
2012,16,02,2242,43,6434,30453,15,3900
2012,16,02,628,43,6434,30454,15,3900
2013,16,02,193396,43,6434,29897,15,3900
2014,16,02,3690,43,6434,15358,15,3900
2014,16,02,7252,43,6434,20598,15,3900
2014,16,02,77172,43,6434,29897,15,3900
2009,23,02,3404,43,6434,22980,15,3900
2009,23,02,6677,43,6434,22982,15,3900
2009,23,02,971,43,6434,30199,15,3900
2009,23,02,10737,43,6434,30200,15,3900
2010,23,02,486,43,6434,22980,15,3900
2010,23,02,5880,43,6434,22981,15,3900
2010,23,02,1165,43,6434,22982,15,3900
2010,23,02,5880,43,6434,22983,15,3900
2010,23,02,976,43,6434,30200,15,3900
2011,23,02,7121,43,6434,30453,15,3900
2011,23,02,9467,43,6434,30454,15,3900
2010,02,04,300,43,6433,10046,00,6103
2010,02,07,434,43,6433,11520,00,6103
2010,02,07,1000,43,6433,12982,00,6103
2010,02,07,350,43,6433,26471,00,6103
2010,02,13,125,43,6433,14992,00,6103
2010,02,14,200,43,6433,18029,00,6103
2010,02,14,400,43,6433,18895,00,6103
2010,02,14,300,43,6433,19001,00,6103
2010,02,14,5565,43,6433,27317,00,6103
2010,02,14,500,43,6433,27590,00,6103
2010,02,17,100,43,6433,17752,00,6103
2010,02,17,1000,43,6433,24899,00,6103
2010,02,17,871,43,6433,26873,00,6103
2010,02,17,500,43,6433,27582,00,6103
2010,02,17,200,43,6433,32264,00,6103
2010,02,20,49000,43,6433,28365,00,6103
2010,02,25,645,43,6433,16292,00,6103
2010,02,25,100,43,6433,22821,00,6103
2010,02,25,200,43,6433,28751,00,6103
2010,02,25,300,43,6433,31822,00,6103
2009,23,02,14476,43,6433,23800,00,6103
2010,23,02,75327,43,6433,23800,00,6103
2009,02,14,6860,43,6435,33121,39,1036
2011,02,14,900,43,6435,4299,39,1036
2009,11,14,45000,43,6435,33282,39,1036
2010,11,14,45000,43,6435,28660,39,1036
2011,11,14,45000,43,6435,17718,39,1036
2011,11,14,34625,43,6435,22861,39,1036
2012,11,14,45000,43,6435,17718,39,1036
2012,11,14,37500,43,6435,22861,39,1036
2013,11,14,45000,43,6435,17718,39,1036
2013,11,14,37500,43,6435,22861,39,1036
2015,11,14,45819,43,6435,16707,39,1036
2015,11,14,2784,43,6435,22147,39,1036
2015,11,14,44538,43,6435,22860,39,1036
2015,11,14,1720,43,6435,29302,39,1036
2009,26,23,623333,43,6435,10174,39,1036
2015,01,14,6600,83,6436,19367,39,2185
2016,01,14,6600,83,6436,19367,39,2185
2012,03,14,25000,83,6436,27254,39,2185
2013,03,14,27909,83,6436,27254,39,2185
2014,03,14,45000,83,6436,7069,39,2185
2014,03,14,10015,83,6436,8352,39,2185
2015,03,14,45000,83,6436,7068,39,2185
2015,03,14,2750,83,6436,8352,39,2185
2016,03,14,45000,83,6436,7068,39,2185
2014,06,10,16509,279,6438,2020,39,65
2015,06,10,16509,279,6438,2020,39,65
2016,06,10,17581,279,6438,2020,39,65
2013,25,15,77300,279,6438,27930,39,65
2014,25,15,77300,279,6438,6261,39,65
2015,25,15,36100,279,6438,18635,39,65
2015,25,15,77300,279,6438,27932,39,65
2016,25,15,36100,279,6438,18635,39,65
2016,25,15,81013,279,6438,27931,39,65
2016,04,20,475,279,6438,3181,39,65
2016,04,20,30000,279,6438,16500,39,65
2016,04,20,26600,279,6438,23266,39,65
2016,04,23,1100,279,6438,26718,39,65
2011,06,10,8198,279,6438,2020,39,65
2012,06,10,8201,279,6438,2020,39,65
2013,06,10,8500,279,6438,2020,39,65
2009,29,10,229870,155,6439,13938,01,6103
2009,29,10,464,155,6439,13939,01,6103
2011,29,10,241270,155,6438,13938,39,65
2010,21,11,125852,279,6437,6090,00,6103
2011,21,11,130683,279,6438,6090,39,65
2009,04,20,11407,279,6438,23266,39,65
2010,04,20,17470,279,6438,23266,39,65
2011,04,20,25665,279,6438,23266,39,65
2012,04,20,25953,279,6438,23266,39,65
2013,04,20,28630,279,6438,23266,39,65
2014,04,20,28953,279,6438,23266,39,65
2015,04,20,26900,279,6438,23266,39,65
2010,06,20,4004,279,6438,14417,39,65
2012,16,10,241270,279,6438,12760,39,65
2012,16,10,7833,279,6438,12768,39,65
2013,16,10,241270,279,6438,12760,39,65
2013,16,10,14635,279,6438,12767,39,65
2014,16,10,464,279,6438,12757,39,65
2014,16,10,244400,279,6438,12760,39,65
2014,16,10,13968,279,6438,13711,39,65
2015,16,10,248310,279,6438,12760,39,65
2015,16,10,13968,279,6438,13710,39,65
2016,16,10,15000,279,6438,6178,39,65
2016,16,10,278276,279,6438,12760,39,65
2016,16,10,14245,279,6438,13715,39,65
2012,20,11,139214,279,6438,6301,39,65
2013,20,11,146649,279,6438,6081,39,65
2014,20,11,157362,279,6438,27127,39,65
2015,20,11,172527,279,6438,27126,39,65
2016,20,11,177040,279,6438,27118,39,65
2016,20,20,50000,279,6438,126,39,65
2009,21,11,108313,279,6438,6090,39,65
2009,24,15,3100,279,6438,27928,39,65
2010,24,15,3100,279,6438,27928,39,65
2011,24,15,3100,279,6440,27928,00,6103
2012,25,15,10812,279,6440,27928,00,6103
2010,29,10,241364,155,6439,13938,00,6103
2009,01,20,142,31,6441,31531,15,3644
2010,01,20,139,31,6441,31531,15,3644
2011,01,20,145,31,6441,31549,15,3644
2010,02,20,1000,264,6441,31566,15,3644
2012,20,20,13835,50,6441,2615,15,3644
2013,20,20,16014,50,6441,7274,15,3644
2011,23,20,7655,50,6441,7277,15,3644
2015,01,20,145,31,6441,31537,15,3644
2016,01,20,145,31,6441,31537,15,3644
2016,17,04,3369,154,6442,6005,39,3030
2011,02,14,7600,348,6444,11101,31,4080
2012,16,13,12200,348,6444,18395,31,4080
2013,16,13,14230,348,6444,18394,31,4080
2014,16,01,16035,348,6444,18399,31,4080
2014,16,01,7500,348,6444,26191,31,4080
2015,16,01,16035,348,6444,18398,31,4080
2015,16,01,7419,348,6444,26186,31,4080
2016,16,01,19018,348,6444,18401,31,4080
2016,16,01,12000,348,6444,26186,31,4080
2012,04,14,6120,348,6444,30080,31,4080
2013,04,14,7600,348,6444,30080,31,4080
2014,04,14,6581,348,6444,30080,31,4080
2015,04,14,7600,348,6444,30080,31,4080
2016,04,14,7645,348,6444,30080,31,4080
2011,23,13,2000,348,6443,18400,00,6103
2011,04,14,6680,348,6444,30080,31,4080
2009,02,14,1470,74,6444,33121,31,4080
2009,02,14,4600,74,6444,18801,31,4080
2010,02,14,7200,74,6444,11101,31,4080
2010,02,14,5600,74,6444,18836,31,4080
2010,02,21,510,74,6444,27999,31,4080
2013,02,14,4579,348,6444,32218,31,4080
2009,04,14,6770,74,6444,30080,31,4080
2010,04,14,7467,74,6444,30080,31,4080
2009,18,14,134713,74,6444,18030,31,4080
2010,18,14,141727,74,6444,18030,31,4080
2010,18,14,7210,74,6444,19348,31,4080
2009,23,13,6000,74,6444,18397,31,4080
2010,23,13,6000,174,6444,18400,31,4080
2012,17,14,136896,348,6444,18030,31,4080
2012,17,14,5914,348,6444,19348,31,4080
2013,17,14,137057,348,6444,18030,31,4080
2013,17,14,5771,348,6444,19348,31,4080
2014,17,14,130989,348,6444,18030,31,4080
2014,17,14,5771,348,6444,19348,31,4080
2011,18,14,141727,348,6444,18030,31,4080
2011,18,14,8403,348,6444,19348,31,4080
2013,08,17,650,329,6430,19700,39,2799
2009,08,14,69600,339,6431,17963,39,991
2010,08,14,69600,339,6431,17963,39,991
2011,08,14,69600,336,6431,17715,39,991
2011,08,14,3325,336,6431,27229,39,991
2013,08,14,80000,336,6431,17715,39,991
2013,08,14,14388,336,6431,27229,39,991
2014,08,14,100000,336,6431,17715,39,991
2014,08,14,14388,336,6431,27228,39,991
2015,08,14,100000,336,6431,17715,39,991
2015,08,14,13349,336,6431,27228,39,991
2016,08,20,20000,336,6431,2156,39,991
2016,08,14,100000,336,6431,17715,39,991
2016,08,14,13350,336,6431,27228,39,991
2012,16,02,8977,336,6431,2079,39,991
2012,16,02,1699,336,6431,30916,39,991
2012,16,02,2000,336,6431,30917,39,991
2012,16,02,2970,336,6431,30918,39,991
2012,16,02,3918,336,6431,30933,39,991
2012,16,02,678,336,6431,30945,39,991
2012,16,02,3423,336,6431,30946,39,991
2012,16,02,1643,336,6431,30947,39,991
2012,16,02,4620,336,6431,30976,39,991
2012,16,02,5082,336,6431,30977,39,991
2012,16,02,4204,336,6431,30982,39,991
2012,16,02,4543,336,6431,30983,39,991
2012,16,02,7861,336,6431,30984,39,991
2012,16,02,1524,336,6431,31016,39,991
2012,16,02,7750,336,6431,31017,39,991
2012,16,02,2679,336,6431,31018,39,991
2013,16,02,18054,336,6431,2079,39,991
2013,16,02,166597,336,6431,23700,39,991
2013,16,02,420,336,6431,30965,39,991
2013,16,02,3927,336,6431,30966,39,991
2013,16,02,6479,336,6431,30967,39,991
2013,16,02,5924,336,6431,30968,39,991
2013,16,02,4964,336,6431,30969,39,991
2013,16,02,7494,336,6431,30970,39,991
2013,16,02,7012,336,6431,30971,39,991
2013,16,02,6171,336,6431,30972,39,991
2013,16,02,7854,336,6431,30982,39,991
2013,16,02,9817,336,6431,30983,39,991
2013,16,02,14229,336,6431,30984,39,991
2013,16,02,4235,336,6431,31016,39,991
2013,16,02,14437,336,6431,31017,39,991
2013,16,02,7700,336,6431,31018,39,991
2013,16,02,9537,336,6431,31035,39,991
2014,16,02,3729,336,6431,8375,39,991
2014,16,02,75278,336,6431,23700,39,991
2014,16,02,12870,336,6431,27001,39,991
2014,16,02,319,336,6431,31028,39,991
2014,16,02,5775,336,6431,31029,39,991
2014,16,02,4125,336,6431,31030,39,991
2014,16,02,7150,336,6431,31031,39,991
2014,16,02,5676,336,6431,31032,39,991
2015,16,02,40591,336,6431,2078,39,991
2015,16,02,10417,336,6431,3599,39,991
2015,16,02,3960,336,6431,8373,39,991
2015,16,02,3960,336,6431,8374,39,991
2015,16,02,330,336,6431,8375,39,991
2015,16,02,990,336,6431,8376,39,991
2015,16,02,7121,336,6431,9566,39,991
2015,16,02,10780,336,6431,15945,39,991
2015,16,02,4125,336,6431,15946,39,991
2015,16,02,974,336,6431,27001,39,991
2015,16,02,5500,336,6431,27002,39,991
2015,16,02,5500,336,6431,27003,39,991
2015,16,02,593,336,6431,31028,39,991
2015,16,02,3117,336,6431,31030,39,991
2015,16,02,5270,336,6431,31031,39,991
2015,16,02,4730,336,6431,31032,39,991
2015,16,02,12761,336,6431,31034,39,991
2016,16,02,8888,336,6431,3708,39,991
2016,16,02,4933,336,6431,3759,39,991
2016,16,02,1887,336,6431,3817,39,991
2016,16,02,45891,336,6431,3854,39,991
2016,16,02,13750,336,6431,3855,39,991
2016,16,02,440,336,6431,8376,39,991
2016,16,02,1096,336,6431,27003,39,991
2016,16,02,6300,336,6431,30948,39,991
2016,16,02,7951,336,6431,30950,39,991
2016,16,02,14024,336,6431,30951,39,991
2016,16,02,6874,336,6431,30952,39,991
2016,16,02,5285,336,6431,30953,39,991
2016,16,02,4400,336,6431,30954,39,991
2016,16,02,11219,336,6431,30955,39,991
2016,16,02,5419,336,6431,30956,39,991
2016,16,02,12462,336,6431,30957,39,991
2016,16,02,3300,336,6431,30958,39,991
2016,16,02,4559,336,6431,30973,39,991
2016,16,02,13859,336,6431,31033,39,991
2012,20,20,27441,336,6431,2597,39,991
2012,20,20,82000,336,6431,27976,39,991
2012,20,20,30051,336,6431,28378,39,991
2013,20,20,28965,336,6431,19257,39,991
2013,20,20,82000,336,6431,27976,39,991
2013,20,20,24000,336,6431,28378,39,991
2014,20,20,51733,336,6431,19243,39,991
2014,20,20,81153,336,6431,27976,39,991
2014,20,20,62480,336,6431,28378,39,991
2015,20,20,50429,336,6431,19258,39,991
2015,20,20,86239,336,6431,27976,39,991
2015,20,20,62992,336,6431,28378,39,991
2016,20,20,49170,336,6431,19258,39,991
2016,20,20,85092,336,6431,27976,39,991
2016,20,20,83593,336,6431,28378,39,991
2009,23,20,61894,339,6431,2625,39,991
2009,23,02,2000,336,6431,19073,39,991
2009,23,02,3188,336,6431,22180,39,991
2009,23,02,6364,336,6431,28112,39,991
2009,23,02,4000,336,6431,28283,39,991
2009,23,20,30051,336,6431,22724,39,991
2010,23,02,5464,336,6431,22180,39,991
2010,23,02,4091,336,6431,28112,39,991
2010,23,02,7000,336,6431,28283,39,991
2010,23,20,60907,336,6431,2625,39,991
2010,23,20,30051,336,6431,22724,39,991
2011,23,02,35274,336,6431,6628,39,991
2011,23,02,1821,336,6431,22180,39,991
2011,23,02,3500,336,6431,28283,39,991
2011,23,20,59896,336,6431,14154,39,991
2011,23,20,30051,336,6431,28378,39,991
2009,02,14,600,259,6445,33121,39,1061
2010,02,14,2980,259,6445,11101,39,1061
2010,02,14,11100,259,6445,22378,39,1061
2010,02,14,31514,259,6445,25153,39,1061
2011,02,14,2600,259,6445,11101,39,1061
2011,02,20,16120,259,6445,22379,39,1061
2011,02,20,34700,259,6445,33608,39,1061
2012,02,14,4500,259,6445,21601,39,1061
2013,02,14,640,259,6445,13028,39,1061
2013,02,14,11500,259,6445,13261,39,1061
2013,02,14,2420,259,6445,17935,39,1061
2014,02,14,1300,259,6445,11107,39,1061
2014,02,14,1100,259,6445,11141,39,1061
2014,02,14,1040,259,6445,11165,39,1061
2014,02,14,10979,259,6445,13262,39,1061
2015,02,14,1350,259,6445,11109,39,1061
2015,02,14,1470,259,6445,11113,39,1061
2015,02,14,1080,259,6445,11149,39,1061
2016,02,14,5550,259,6445,18693,39,1061
2009,23,02,9298,135,6446,5070,39,525
2010,23,02,1394,135,6446,5070,39,525
2014,16,02,4673,297,6447,12132,39,1811
2012,30,20,74500,53,6448,21928,00,6103
2013,30,20,74500,53,6796,21882,36,4097
2012,17,14,8382,23,6796,9268,36,4097
2013,17,14,8382,23,6796,9268,36,4097
2010,23,02,17763,95,6453,27832,00,6103
2010,23,20,21949,107,6449,24024,00,6103
2011,23,20,21949,107,6451,19470,39,2728
2009,23,20,21949,107,6450,24024,00,6103
2013,04,20,800,318,6451,3181,39,2728
2015,04,20,800,318,6451,3181,39,2728
2016,04,20,800,318,6451,3181,39,2728
2012,04,20,800,107,6451,3181,39,2728
2014,04,20,800,318,6451,3181,39,2728
2011,09,20,400,107,6451,31558,39,2728
2012,20,20,21949,107,6451,24023,39,2728
2013,20,20,21949,107,6451,19458,39,2728
2014,20,20,22324,107,6451,19475,39,2728
2015,20,20,22324,107,6451,9838,39,2728
2016,20,20,29457,107,6451,9839,39,2728
2012,09,20,450,107,6451,31560,39,2728
2013,09,20,250,107,6451,16069,39,2728
2013,09,20,750,95,6452,31531,39,274
2014,09,20,700,95,6452,31531,39,274
2016,17,14,168331,08,6452,19519,39,274
2009,01,20,750,95,6452,31531,39,274
2011,09,20,700,95,6452,31556,39,274
2012,17,14,2412248,95,6452,18655,39,274
2012,17,14,135234,95,6452,19519,39,274
2013,17,14,2308991,95,6452,18655,39,274
2013,17,14,163899,95,6452,19519,39,274
2014,17,14,2097964,95,6452,18655,39,274
2014,17,14,156651,95,6452,19519,39,274
2015,17,14,165354,08,6452,19519,39,274
2009,18,14,1838664,95,6452,18655,39,274
2009,18,14,122272,95,6452,19519,39,274
2010,18,14,2050514,95,6452,18655,39,274
2010,18,14,119845,95,6452,19519,39,274
2011,18,14,1836335,95,6452,18655,39,274
2011,18,14,128092,95,6452,19519,39,274
2012,20,20,36879,95,6452,6225,39,274
2012,20,20,36293,95,6452,19392,39,274
2012,20,20,132249,95,6452,22224,39,274
2012,20,20,87785,95,6452,22237,39,274
2012,20,20,119873,95,6452,22267,39,274
2012,20,20,99931,95,6452,22274,39,274
2012,20,20,138659,95,6452,24164,39,274
2012,20,20,26508,95,6452,30835,39,274
2013,20,20,40099,95,6452,6206,39,274
2013,20,20,26676,95,6452,16516,39,274
2013,20,20,22844,95,6452,19461,39,274
2013,20,20,133940,95,6452,20901,39,274
2013,20,20,117688,95,6452,22274,39,274
2013,20,20,148368,95,6452,22276,39,274
2013,20,20,108191,95,6452,22283,39,274
2013,20,20,143081,95,6452,24181,39,274
2014,20,20,41613,95,6452,6207,39,274
2014,20,20,19741,95,6452,33171,39,274
2014,20,20,26632,95,6452,16631,39,274
2014,20,20,136000,95,6452,22230,39,274
2014,20,20,134738,95,6452,22235,39,274
2014,20,20,127237,95,6452,22236,39,274
2014,20,20,124148,95,6452,22237,39,274
2014,20,20,11937,95,6452,30704,39,274
2014,20,20,146899,95,6452,33723,39,274
2015,20,20,40655,95,6452,6207,39,274
2015,20,20,26632,95,6452,16631,39,274
2015,20,20,19491,95,6452,19462,39,274
2015,20,20,130716,95,6452,22230,39,274
2015,20,20,129355,95,6452,22235,39,274
2015,20,20,132895,95,6452,22236,39,274
2015,20,20,122604,95,6452,22237,39,274
2015,20,20,144812,95,6452,24187,39,274
2015,20,20,16674,95,6452,30704,39,274
2016,20,20,40655,08,6452,6207,39,274
2016,20,20,26909,08,6452,16631,39,274
2016,20,20,20138,08,6452,19462,39,274
2016,20,20,302116,08,6452,22229,39,274
2016,20,20,294806,08,6452,22235,39,274
2016,20,20,292774,08,6452,22236,39,274
2016,20,20,204539,08,6452,22237,39,274
2016,20,20,168481,08,6452,24187,39,274
2009,23,02,6831,95,6452,27832,39,274
2009,23,20,37324,95,6452,6208,39,274
2009,23,20,138048,95,6452,8860,39,274
2009,23,20,13028,95,6452,9451,39,274
2009,23,20,26467,95,6452,14508,39,274
2009,23,20,21264,95,6452,19394,39,274
2009,23,20,449244,95,6452,22256,39,274
2010,23,20,37324,95,6452,6209,39,274
2010,23,20,15028,95,6452,9450,39,274
2010,23,20,26337,95,6452,14508,39,274
2010,23,20,21264,95,6452,19393,39,274
2010,23,20,447744,95,6452,22268,39,274
2010,23,20,138048,95,6452,24179,39,274
2011,23,02,7625,95,6452,27832,39,274
2011,23,20,37324,95,6452,6051,39,274
2011,23,20,26889,95,6452,14508,39,274
2011,23,20,33792,95,6452,19470,39,274
2011,23,20,454720,95,6452,22217,39,274
2011,23,20,138048,95,6452,24167,39,274
2012,09,20,700,95,6452,31539,39,274
2009,01,20,72491,35,6454,32140,39,1472
2010,01,20,72175,35,6454,28797,39,1472
2011,01,20,72491,35,6454,32141,39,1472
2011,01,20,163,35,6454,31531,39,1472
2012,01,20,72295,35,6454,32141,39,1472
2013,01,20,72249,35,6454,32141,39,1472
2014,01,20,17450,35,6454,32141,39,1472
2012,16,02,332,35,6454,4426,39,1472
2012,16,02,542,35,6454,4702,39,1472
2009,23,02,776,31,6454,847,39,1472
2009,23,02,1002,31,6454,868,39,1472
2009,23,02,1473,31,6454,911,39,1472
2009,23,02,1962,31,6454,971,39,1472
2009,23,02,593,31,6454,1027,39,1472
2009,23,02,26231,31,6454,5910,39,1472
2009,23,02,7344,31,6454,4426,39,1472
2009,23,02,15162,31,6454,4701,39,1472
2009,23,02,5965,31,6454,4702,39,1472
2009,23,02,8122,31,6454,5397,39,1472
2010,23,02,20985,35,6454,5910,39,1472
2010,23,02,1583,35,6454,911,39,1472
