id,label
323,Aktionsgemeinschaft Solidarische Welt e. V.
324,Aktionszentrum des Forum Rauchfrei
325,Aktiv Gesundheitssportverein Berlin e. V.
326,Aktives Museum Faschismus und Widerstand in Berlin e. V.
8107,akvola Technologies GmbH
156,AKZENT e. V.
327,Akzent e. V.
328,Al Dar e. V.
331,Alacris Theranostics GmbH
332,Alarmsysteme Richter & Co. GmbH
157,ALBA Berlin Baskeltballteam
158,ALBA Berlin Basketballteam e. V.
333,Alba Berlin Basketballteam
340,Albatros gemeinnützige Gesellschaft für soziale und gesundheitliche Dienstleistungen mbH
334,Albatros - Barrierefrei Leben gGmbH
335,Albatros - Lebensnetz gGmbH
341,Albatros-Lebensnetz gGmbH
336,Albatros Barrierefrei Leben gGmbH
337,Albatros e. V.
338,Albatros gGmbH
339,Albatros gGmbh
342,Albert-Schweitzer-Kinderdorf Berlin e. V.
343,Albert-Schweitzer-Stiftung - Wohnen & Betreuen
159,ALBUS e. V.
160,ALD Industrie- und Montagepark Staaken GmbH
330,Al-Dar e. V. zur Beratung und Betreuung Familien arabischer Herkunft
329,Al-Dar e. V.
344,Alecto GmbH
345,Alevitische Gemeinde zu Berlin e. V.
346,Alexandra-Stiftung
347,Alice Salomon Hochschule Berlin
348,Alkoholiker-Strafgefangenen-Hilfe e. V.
8108,all eins e. V.
349,All Is One! Music GmbH
8109,all2gethernow e. V.
350,Alles Banane e.V.
351,Allgemeine Soziale Beratung Spandau Beratung + Leben GmbH
352,Allgemeiner Blinden- und Sehbehindertenverein Berlin e. V.
353,Allgemeiner Budo- und Kampfsportverein Berlin e. V.
355,Allgemeiner Sportverein Berlin
354,Allgemeiner Sport-Verein Berlin e. V. (ASV Berlin)
356,Allgemeiner Turn-Verein zu Berlin 1861 e. V.
357,Allgemeiner Turnverein zu Berlin 1861 e. V.
358,Allgemeiner Turnverein zu Berlin1861 e. V.
359,Alliierten Museum
360,Allmende e. V.
8110,allourmemories. Büro für urbane Kommunikation
161,ALM KfZ-Schaden und Service Management
361,"Alpha Nova - weibliche Visionen in Kultur, Politik und Kunst e. V."
8111,alpha-board Gesellschaft für computergestützten Leiterplattenentwurf mbH
362,Alpin Schneebeseitigungs GmbH
363,AlpinClub Berlin
364,AlpinClub Berlin e. V.
365,"Alpinclub Berlin, Sektion des Deutschen Alpenvereins e. V."
366,Alpintec GmbH
162,ALRISE Biosystems GmbH
163,ALS Lackier- und Trockenanlagenbau und Service GmbH
367,Altagram GmbH
7489,Verein Alte Dorfschule e. V.
368,Alte Fabrik Huttenstraße 41 - 44 GmbH & Co. KG
369,Alte Feuerwache e. V.
370,Alte Möbelfabrik e. V.
525,Atelierhaus Dahlem gGmbH
371,Altenzentrum 'Erfülltes Leben' gGmbH
372,"Altenzentrum 'Erfülltes Leben' gGmbH, Haus Abendsonne"
373,Alternative Freizeit 83 e. V.
374,Alternativer Hilfsdienst e. V.
375,Altherrenverband der Akademischen Tunrverbindung Arminia-Cheruscia Berlin e. V.
376,AltusInsight GmbH
377,Alu-Pack-Star GmbH
378,Alupress Berlin GmbH
164,ALUSTAHL Kostyra GmbH
165,"ALV - Landesverband , Berlin e. V."
379,Alzheimer Angehörigen Initiative e. V.
380,Alzheimer Angehörigen Initiative gGmbH
381,Alzheimer Angehörigen-Initiative gemeinnützige GmbH
382,Alzheimer Gesellschaft Berlin e. V.
383,Amadeo Antonio Stiftung
384,Amadeu-Antonio-Stiftung
385,Amaro Drom e. V.
386,Amaro Foro - transkulturelle Jugendselbstorganisation von Roma und Nicht-Roma e. V.
166,AMBEG-Dr.J.Dichter Gesellschaft mit beschränkter Haftung
388,American Football Verband Deutschland
167,AMIC Angewandte Micro-Messtechnik GmbH
168,AMM GmbH
389,Ammonit Gesellschaft für Messtechnik mit beschränkter Haftung
390,Ammonit Measurement GmbH
391,Amovis GmbH
392,Ampex IT GmbH
393,Amputierten-Initiative e. V.
169,AMS Fuhrparkmanagement GmbH
394,Amt für Evangelische Jugendarbeit im Kirchenkreis Spandau
395,Amt für Jugendarbeit im evangelischen Kirchenkreis Charlottenburg
2371,"Evangelische Kirche Berlin-Brandenburg-schlesische Oberlausitz, Amt für kirchliche Dienste in der EKBO - Arbeit mit Kindern und Jugendlichen"
396,AmyloCure GmbH
170,AMZ Weissenseer Präzisionsguss GmbH
398,Anakan GmbH
8112,analyze & realize GmbH
402,Andrä AG
399,Andraschko Kaffeemanufaktur GmbH & Co. KG
400,Andraschko Kaffeemanufaktur GmbH &Co. KG
401,Andres Industries AG
171,ANDUS ELECTRONIC GmbH LEITERPLATTENTECHNIK
403,Angehörige psych. Kranker Landesverband Berlin e.V.
404,Anglerclub Charlottenburg 1887
178,ANiMOX Gesellschaft mit beschränkter Haftung
179,ANiMOX GmbH
405,Anna-Seghers-Gesellschaft Berlin und Mainz e. V.
406,Anne Frank Zentrum Berlin e. V.
407,Anne Frank Zentrum e. V.
408,Annedore-Leber-Berufsbildungswerk Berlin
409,Anonyme Alkoholkrankenhilfe
172,ANTARES IT gGmbH
173,ANTEGIS GmbH
410,Anti-Drogen-Verein ADV e. V.
8113,"apabiz e. V., Antifaschistisches Pressearchiv und Bildungszentrum"
175,ANTIFASCHISTISCHES PRESSEARCHIV UND BILDUNGSZENTRUM BERLIN e. V.
174,ANTIFASCHISTISCHES PRESSEARCHIV UND BILDUNGSZENTRUM BERLIN E.V.
412,Antirassistisch-Interkulturelles Informationszentrum Berlin e. V.
411,Antirassistisch-Interkulturelles Informationszentrum ARIC) Berlin e. V.
211,ASTAK e. V.
397,"AnToMe Anlagen-, Ton- und Meßtechnik GmbH"
176,ANTONI GmbH
177,ANUAS e. V. - Hilfsorganisation für Gewaltopfer mit integrierter Selbsthilfegruppe für Angehörige von Tötungsfällen
180,AOKIN AG
413,Aokin AG
8114,"apabiz e. V., Antifaschistisches Pressearchiv und Bildungszentrum Berlin"
414,Aparthotel an der SpreeBetriebsgesellschaft mbH
181,APE Angewandte Physik und Elektronik GmbH
415,Ape Unit GmbH
8115,apeary GmbH
416,Aperto AG
417,Aperto Online Marketing GmbH
182,APG
183,APP3null GmbH
418,Applicata GmbH
8116,apploop GmbH
184,APPucations UG (haftungsbeschränkt)
185,APROXO GmbH
419,Aqua Berlin e. V.
421,Arabische- Eltern-Union e. V.
422,Arabischer Frauenverein- Al Dar e. V.
423,Arabisches Kulturinstitut AKI e. V.
424,Arabisches Kulturinstitut e. V.
425,Aramsamsam Berlin e.V.
426,Arashi Judo- und Karate-Club e. V.
428,Arbeit bis ins Alter e. V.
427,"Arbeit Sofort GbR, Arbeitsgemeinschaft für Ausbildung und Arbeit"
429,Arbeit und Bildung e. V.
430,Arbeit und Leben Berlin e. V.
431,Arbeit und Leben e. V.
433,Arbeiten für Behinderte in Berlin e. V.
434,Arbeiter-Samariter-Bund - Landesverband Berlin e. V. -
435,Arbeiter-Samariter-Bund Regionalverband Berlin-Südost e. V.
436,Arbeiterwohlfahrt Berlin Kreisverband Marzahn-Hellersdorf e. V.
231,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Marzahn-Hellersdorf e. V."
437,Arbeiterwohlfahrt Berlin Kreisverband Südost e. V.
236,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Südwest e. V."
438,Arbeiterwohlfahrt Berlin Kreisverband Südwest e. V.
439,Arbeiterwohlfahrt Berlin Spree-Wuhle e. V.
232,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Mitte e. V."
447,Arbeiterwohlfahrt Landesverband Berlin e. V.
440,Arbeiterwohlfahrt Friedrichshain-Kreuzberg e. V.
441,Arbeiterwohlfahrt International e. V.
442,Arbeiterwohlfahrt Kreis Nordost e. V.
443,Arbeiterwohlfahrt Kreisverband Friedrichshain-Kreuzberg e. V.
444,Arbeiterwohlfahrt Kreisverband Mitte e. V.
445,Arbeiterwohlfahrt Kreisverband Spandau e. V.
446,Arbeiterwohlfahrt Kreisverband Süd-Ost e. V.
234,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Nordwest e. V."
432,ArbeitGestalten Beratungsgesellschaft mbH
448,Arbeits- und Kulturcentrum GmbH
449,Arbeits- und Kulturcentrum GmbH Gesellschaft für Arbeit und Bildung
450,Arbeits- und Schutzgemeinschaft Fort Hahneberg e. V.
452,Arbeitsgemeinschaft Drogenprobleme e. V.
453,Arbeitsgemeinschaft Friedenau leuchtet
454,Arbeitsgemeinschaft Friedhof und Denkmal e. V.
937,Berliner Gesellschaft für Prävention und Rehabilitation von Herz-Kreislauferkrankungen e. V. (BGPR)
455,Arbeitsgemeinschaft Friedrichshainer-Kreuzberger Sportvereine e. V.
462,Arbeitsgemeinschaft für selbstbestimmtes Leben schwerstbehinderter Menschen e. V.
461,Arbeitsgemeinschaft für Sicherheit der Wirtschaft -ASW-
456,Arbeitsgemeinschaft Literarischer Gesellschaften und Gedenkstätten e. V.
457,Arbeitsgemeinschaft Mikelsons-Lange
458,Arbeitsgemeinschaft Promenadenmischung
459,Arbeitsgemeinschaft Rohholzverbraucher e. V.
460,Arbeitsgemeinschaft Wasserrettungsdienst Berlin Projektfederführung: Arbeiter-Samariter-Bund LV Berlin e. V.
463,Arbeitsgruppe Sisyphus im ZMO Berlin e. V.
464,Arbeitskreis Berliner Senioren ABS
465,Arbeitskreis Berliner Senioren c/o Frau Frohnert
470,Arbeitskreis deutscher Bildungsstätten e. V.
471,Arbeitskreis für Auditiv-Verbale Praxis e. V.
467,Arbeitskreis Orientierungs- und Bildungshilfe (AOB) e. V.
472,Arbeitskreis historisches Lankwitz
466,Arbeitskreis Neue Erziehung e. V.
468,"Arbeitskreis Theater in Berliner Schulen (AKT), 13086 Berlin"
4638,Landesverband Berlin Unternehmerfrauen im Handwerk e. V.
469,Arbeitskreis Unternehmerfrauen im Handwerk Landesverband Berlin
473,Arbeitskreis von Verkehrsexperten
474,Arbeitskreis von Verkehrsexperten e. V.
475,Arbeitskreis zur Förderung von Pflegekindern e. V.
476,Arbeitslosenverband Deutschland Landesverband Berlin e. V.
477,Arbeitsweg e. V.
186,ARBLI GmbH
187,ARC-GREENLAB GmbH
482,Archäolog.Gesellschaft der Freien Universität Berlin
483,Archäologische Gesellschaft
484,Archäologische Gesellschaft in Berlin und Brandenburg e. V.
8117,arche noVa e. V.
478,Archimedes Exhibitions GmbH
479,Archimedes Solutions GmbH
480,Architekten- und Ingenieur-Verein zu Berlin e. V.
481,Archiv der Jugendkulturen e. V.
188,ARCUS Electronic DesignServices GmbH
485,Arealmanagement & Service
486,Arena Film GmbH & Co. Synchron KG
487,Arena Film GmbH & Co.Synchron KG
488,Arena RKD GmbH
489,Arens GmbH Metallbau & Bauschlosserei
189,ARGO Trade Solutions GmbH
190,ARIBA e. V.
8118,ariston Vertriebs GmbH
490,Arko e. V. Förderverein der Grundschule am Arkonaplatz
491,Arlecchino gUG
492,Armony - Hotel & Business Center GmbH
420,ArPar UG
493,Ars Sacrow e. V.
494,Arsenal - Insitut für Film und Videokunst e. V.
495,Arsenal - Institut für Film und Videokunst e. V.
191,ART + COM AG
498,Art aller Art e. V.
496,Art Detox GmbH
192,ART InterWall e. V.
497,Art Laboratory Berlin e. V.
8119,art photonics GmbH
193,ART Photonics GmbH
499,Artbux Verlag
8120,artcom venture GmbH
8121,artecom Veranstaltungs GmbH & Co. KG
500,Artificial Rome GmbH
501,Artis Möbel Objekte Raumkonzepte GmbH
502,Artistania e. V.
503,Artitude e. V.
194,ARTKI gGmbH
8122,arttransponder e. V.
504,Artur Schambach Lehren-und Werkzeugbau GmbH
195,"ARTUR SPEER AKADEMIE Beratung, Training, Managemententwicklung GmbH"
8123,artvera GmbH & Co. KG
505,Aruna GmbH
8124,arvato direct services WilhelmshavenGmbH
8125,arxes-tolina GmbH
506,Asaphus Vision GmbH
197,"ASA-Programm von InWEnt , Internationale Weiterbildung und Entwicklung gGmbH"
198,ASA-Programm von InWEnt Internationale Weiterbildung und Entwicklung gGmbH
199,ASB Kinder- und Jugendhilfe Berlin gGmbH
200,ASB Nothilfe Berlin gGmbH
201,ASC Spandau e. V.
202,ASC Spandau e.V.
507,Ascania I S.à.r.l.
508,Asci Consulting Gesellschaft für Management-Informationssysteme mbH
203,ASCI Systemhaus GmbH
