id,label
22436,Modulare Weiterbildung im Garten- und Landschaftsbau 13
22437,Modulare Weiterbildung im Garten- und Landschaftsbau 9
7483,Betriebskostenabrechnungskon-trolle
4453,"BZM ÖBS Land - Beschäftigungsangebote in öffentlich geförderten, sozialen und gemeinnützigen Einrichtungen"
4611,BZM ÖBS Land - Helfer in öffentlichen Einrichtungen (7232)
2158,"Angebote für Schüler zur Lernförderung und Bildungs-, Kultur- und Freizeitangebote in Schulen"
5779,Basisqualifizierung Seniorenbetreuung (§ 87b SGB XI)
12723,FK - Helfer in öffentlichen Einrichtungen
12724,FK - Helfer in öffentlicher Einrichtung
16005,"Helfer in Schulen, Kunst- Kultur - und Gesundheitsbereichen"
16006,"Helfer in Schulen, Kunst-, Kultur- und Gesundheitsbereichen"
16165,Hilfen für Schüler und Unterstützung von Schulprojekten
25296,Qualifizierung für Demenzbegleiter (§ 87b SGB XI )
27453,Seniorenpaten (SP 1)
30209,Unterstützung bei der Integration von Migranten und Aussiedlern
30459,Unterstützung von Angeboten im Kulturbereich
30479,"Unterstützung von Naturschutz-, Tierschutz-, Tierpflege- und Schulgartenprojekten"
30746,Verkaufs- und Kassentraining
30748,Verkaufs- und Kassentraining 2
30764,Verkaufstraining mit Kassenschein 1
8782,Demenzbegleiter nach § 87b SGB XI
25297,Qualifizierung für Demenzbegleiter (§ 87b SGB XI)
19275,Konzeptentwicklung und Implementierung eines Qualitätsmanagementsystems zur Erlangung einer GMP-Zertifizierung (Good Manufacturing Practice-Zertifizierung) nach EU-Kosmetikverordnung (EG)Nr.: 1223/2009
10567,Entwicklung eines Verfahrens zur Herstellung polykristalliner Fasern
20091,Landeszuschuss für KMU - Lohnkostenzuschuss für A.A.A. THILOS GmbH
1223,AG MAE Quali - Modulare Fortbildung Europäischer Computerführerschein
1083,AG MAE Quali - Avid-Schnittprogramm und EBC*L
1228,AG MAE Quali - Modulare Qualifizierung im Multi-Media-Bereich für Jugendliche aus Reinickendorf
1255,"AG MAE Quali - PC Technik, ECDL und Verkauf"
23278,Nutzen
1109,AG MAE Quali - Büroorganisation
1195,AG MAE Quali - Kassenpass
1278,AG MAE Quali - Qualifizierung für Jugendliche im Multi-Media-Bereich Reinickendorf (1)
1279,AG MAE Quali - Qualifizierung für Jugendliche im Multi-Media-Bereich Reinickendorf (2)
22395,Modulare Fortbildung EDCL-Start und Büroorganisation
22396,Modulare Fortbildung Europäischer Computerführerschein
22397,Modulare Fortbildung Europäischer Computerführerschein (ECDL) 3
10447,Entwicklung einer technischen Anlage zur Speicherung von elektrischem Strom und Überprüfung der Wirtschaftlichkeit im Rahmen der Anforderungen der sogenannten Regelleistung
10714,Entwicklung neuer Systemanwendungen zur elektrotechnischen Gebäudebeheizung unter Berücksichtigung eines veränderten Strommixes aus 'grüner bzw. konventioneller (grauer) Energie'
121,'Entwicklung einer verfahrenstechnischen Anlage
24272,Planung/Entwicklung von Energiespeicherstratiegien unter Nutzung der Wärme aus KWK-Prozessen
2118,Analyse und Optimierung des deutschlandweiten Vertriebs
25339,Qualifizierung und Validierung von Produktionsanlagen und Fertigungsprozessen unter dem Aspekt der Optimierung innerbetrieblicher Prüftätigkeiten zur Verifizierung der innovativen Implantat-Produktreihe LOQTEQ
1696,Aaron Automatisierte Kundeninteraktion
1697,Aaron Matchmaking Tool V1
20094,Landeszuschuss für KMU - Lohnkostenzuschuss für Abacon UG (haftungsbeschränkt)
2714,Aufbau und Betrieb eines internetbasierten Tools
10497,Entwicklung eines Front-Ends
10551,Entwicklung eines Systems zur Installation und Wartung
10552,Entwicklung eines Systems zur Messung von Energieverbräuchen und weiterer Variablen für das Energiemanagement
33276,girlsatec - Mädchen erobern technische Berufe (2015)
29110,Teste Technik: Schraube an deiner beruflichen Zukunft 2016
32389,Zusatzqualifikationen für digitale Kompetenzen in der Aus- und Weiterbildung
29895,Um- und Ausbau des ABB Aus- und Weiterbildungszentrums Berlin (Haus 14) in der Lessingstraße 79 in 13158 Berlin durch die ABB Ausbildungszentrum Berlin gGmbH
29896,"Um- und Ausbau des ABB Aus- und Weiterbildungszentrums Berlin (Haus 14) in der Lessingstraße 79, in 13158 Berlin durch die ABB Ausbildungszentrum Berlin gGmbH"
