id,label
254,ASC Spandau e. V.
255,ASC Spandau e.V.
256,ASCI Systemhaus GmbH
257,ASCRIBE GmbH
258,ASET e.V. Interkulturelles Atelier Berlin-Brandenburg
259,"ASIG e. V., Arbeit-Schule-Integration- Gesellschaft"
260,"ASIG e. V., Arbeit-Schule-Integration-Gesellschaft"
261,ASK HELMUT GmbH
262,ASL e. V.
263,ASP - Agentur für soziale Perspektiven - Berlin e. V.
264,ASP - Agentur für soziale Perspektiven e. V.
265,ASSITEJ e. V. Bundesrepublik Deutschland
266,ASTAK e. V.
267,ASUM Angewandte Sozialforschung und urbanes Management GmbH
268,ASUM GmbH Sozialplanung und Mieterberatung
269,ASV - Moabit Basketball e. V.
270,"ATC/B, ABB Training Center GmbH & Co. KG"
271,ATG Kriminaltechnik GmbH
272,ATHLETICOS OST GmbH
273,ATN Automatisierungstechnik Niemeier GmbH
274,ATN Produktionstechnik Niemeier GmbH
275,ATZE Musiktheater
276,ATZE Musiktheater GmbH
277,ATeB Automatisierungstechnik GmbH Berlin
278,ATeNe Berlin GmbH
279,ATeNe KOM GmbH
280,AUCOTEAM GmbH
281,AUGLETICS GmbH
282,AUTOMATIK vfx GmbH
283,AV-Druck GmbH
284,AV-Tour GmbH
285,AVANTA Textilproduktion und Handel GmbH
286,AVK Sozialprojekte gGmbH
287,AWO
288,AWO Arbeiterwohlfahrt Berlin - Kreisverband Südost e. V.
289,AWO Arbeiterwohlfahrt Berlin Kreisverband Marzahn-Hellersdorf e. V.
290,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Friedrichshain - Kreuzberg e. V."
291,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Marzahn-Hellersdorf e. V."
292,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Mitte e. V."
293,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Nordost e. V."
294,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Nordwest e. V."
295,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Spandau e. V."
296,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Südost"
297,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Südost e. V."
298,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Südwest"
299,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Südwest e. V."
300,"AWO Arbeiterwohlfahrt Berlin, Kreisverband Südwest e.V."
301,AWO Arbeiterwohlfahrt Kreisver- band Friedrichshain-Kreuzberg e. V.
302,AWO Arbeiterwohlfahrt Kreisver- band Friedrichshain-Kreuzberg e.V.
303,AWO Arbeiterwohlfahrt Kreisverband Berlin - Mitte e. V.
304,AWO Arbeiterwohlfahrt Kreisverband Berlin Spree-Wuhle e. V.
305,AWO Arbeiterwohlfahrt Kreisverband Berlin-Mitte e. V.
306,AWO Arbeiterwohlfahrt Kreisverband Friedrichshain-Kreuzberg e. V.
307,AWO Arbeiterwohlfahrt Kreisverband Südost e. V.
308,AWO Arbeiterwohlfahrt Landesverband Berlin
309,AWO Arbeiterwohlfahrt Landesverband Berlin Pumpe
310,AWO Arbeiterwohlfahrt Landesverband Berlin e. V.
311,AWO Arbeiterwohlfahrt Landesverband Berlin e. V. - Landesjugendwerk
312,AWO Arbeiterwohlfahrt Landesverband Berlin e. V. Pumpe
313,AWO Arbeiterwohlfahrt Nordost e. V.
314,AWO Berlin Kreisverband Südost
315,AWO Berlin Kreisverband Südost e. V.
316,AWO Berlin Spree-Wuhle
317,AWO Berlin Spree-Wuhle e. V.
318,AWO Friedrichshain - Kreuzberg e. V.
319,AWO IWGN gGmbH
320,"AWO IWGN gGmbH, Marie-Schlei-Haus"
321,AWO Ida-Wolff-Geriatriezentrum Neukölln gGmbH
322,AWO Kreisver band Friedrichshain-Kreuzberg e. V.
323,AWO Kreisverband Friedrichshain-Kreuzberg e. V.
324,AWO Kreisverband Mitte e. V.
325,AWO Kreisverband Süd-Ost e. V.
326,AWO Kreisverband Südost
327,AWO Landesverband Berlin e. V.
328,AWO Landesverband e. V.
329,AWO pro:mensch gGmbH
330,"AWO, Marie-Schlei-Heim"
331,AWYO e. V.
332,AYEKOO - arbeit und ausbildung e. V.
333,AYEKOO - arbeit und ausbildung e.V.
334,AYEKOO e. V.
335,AZBA - Analytisches Zentrum Berlin-Adlershof GmbH
336,AZBA Analytisches Zentrum Berlin-Adlershof GmbH
337,AZBA Analytisches ZentrumBerlin-Adlershof GmbH
338,AZBA GmbH
339,Aalem el Atfal - Welt der Kinder e.V.
340,Aaron GmbH
341,Abacon UG (haftungsbeschränkt)
342,Abado GmbH
343,Abitare Tischlerei GmbH
344,Ableton AG
345,AboutLocal GmbH
346,Absolventa GmbH
347,Acar & Batur Lebensmittel OHG
348,Accelero Bioanalytics GmbH
349,Achim Freyer Stiftung
350,Achim Freyer Stiftung c/o Bürgerstiftung Dresden
351,Achinger GmbH
352,Ackerdemia
353,Active Space Technologies GmbH
354,AdClear GmbH
355,AdGibbon UG (haftungsbeschränkt)
356,AdlOptica GmbH
357,Adlershof Projekt GmbH
358,Adlershofer Ball-Spiel-Club 1908 e. V. Vorstand
359,Adlershofer Ballspiel Club 1908 e. V.
360,Adlershofer Ballspiel Club 1908 e. V. (ABC 08)
361,Adlershofer Gymnastik Club 2006 e. V.
362,Adlershofer Tennis-Club e. V.
363,Adlershofer Tennis-Club e. V. Vorstand
364,Adlershofer Werkstätten GmbH &Co. KG
365,Adomeit Group GmbH
366,Advent- Wohlfahrtswerk im Land Brandenburg
367,Advent-Wohlfahrtswerk im Land Brandenburg e. V.
368,Aedes East - Internationales Forum für Zeitgenössische Architektur e. V.
369,Aeria Games Europe GmbH
370,AeriaGames Europe GmbH i.G.
371,Aero Club Berlin e. V.
372,Aero-Club Berlin e. V.
373,Aerolution GmbH
374,Aestas Campus Verwaltungs GmbH
375,Afghanisches Kommunikations- und Kulturzentrum e. V.
376,AfricAvenir International e. V.
377,AfricAvenir e. V.
378,African Union- African Diaspora Sixth Region e. V. Germany Abkürzung: AUADS
379,Afrika Medien Zentrum e. V.
380,Afrika Medien Zentrum e.V.
381,Afrika Rise e. V.
382,"Afrika Sport und Kultur Verein, Berlin (AFRISKO) e. V."
383,Afrika-Rat - Dachverband afrikanischer Vereine und Initiativen Berlin-Brandenburg e. V.
384,Afrika-Rat Berlin Brandenburg e. V.
385,Afrikanische Ökumenische Kirche e. V.
386,Afrikanischer Muslim Kreis e. V.
387,AgProp GmbH
388,Agaplesion Bethanien Havelstrand
389,"Agentur für Bildung-Geschichte, Politik und Medien e. V."
390,Agentur für soziale Perspektive e.V.
391,Agrarbörse Deutschland Ost
392,Agrarbörse Deutschland Ost e. V.
393,Aha International Media GmbH
394,Ahlberg Metalltechnik GmbH
395,"Ahmadiyya Anjuman ishaat-i-Islam Lahore, Deutschland e. V."
396,AiZ GmbH Beschäftigungs- und Qualifizierungsgesellschaft
397,AirSight GmbH
398,Akademie Berlin - Schmöckwitz GmbH für Wirtschaft und Verwaltung
399,Akademie der Autodidakten
400,Akademie der Künste
401,Akademie der Künste (KdöR)
402,Akademie für Berufsförderung und Umschulung gGmbH
403,Akademie für Internationale Begegnung GmbH
404,Akademie für Internationale Bildung GmbH (AfIB)
405,Akademie für Internatione Bildung GmbH
406,Akademie für historische Aufführungspraxis e. V.
407,Akademische Fliegergruppe Berlin e. V.
408,Akademische Fliegervereinigung Berlin e. V.
409,Akademischer Ruder Club zu Berlin e. V.
410,Akademischer Segler-Verein
411,Akademischer Segler-Verein e. V.
412,Akarsu e. V.
413,Akarsu e.V.
414,Akathe e. V.
415,Akelei e. V.
416,Akelius Berlin GmbH
417,Akhaté e.V.
418,Akkordio e. Kfm.
419,Akktor GmbH
420,Aktion Courage e. V.
421,Aktion Courage e. V.-SOS Rassismus
